Time Bucket (America/New_York),Barn-Mains_A (kWatts),Barn-Mains_B (kWatts),Barn-Mains_C (kWatts),Barn-Clothes Dryer-Dryer (kWatts),Barn-Water Heater-Water Heater (kWatts),Barn-Other-garage lights? (kWatts),Barn-Other-Radon & (kWatts),Barn-Circuit_5 (kWatts),Barn-Circuit_6 (kWatts),Barn-Circuit_7 (kWatts),Barn-Pump-Well  (kWatts),Barn-Heat Pump-Heat Pump (kWatts),Barn-Other-Kitchen Outlets (kWatts),Barn-Other-Master Bedroom (kWatts),Barn-Circuit_12 (kWatts),Barn-Circuit_13 (kWatts),Barn-Circuit_14 (kWatts),Barn-Kitchen-Kitchen Stove (kWatts),Barn-Circuit_16 (kWatts)
03/11/2026 14:16:18,0.2515,0.3717,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,0.1597,0.0729,0.0133,0.1467,0.0000,0.0353
03/11/2026 14:16:19,0.2515,0.3717,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,0.1597,0.0729,0.0133,0.1467,0.0000,0.0353
03/11/2026 14:16:20,0.2515,0.3717,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,0.1597,0.0729,0.0133,0.1467,0.0000,0.0353
03/11/2026 14:16:21,0.2515,0.3717,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,0.1597,0.0729,0.0133,0.1467,0.0000,0.0353
03/11/2026 14:16:22,0.2515,0.3717,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,0.1597,0.0729,0.0133,0.1467,0.0000,0.0353
03/11/2026 14:16:23,0.2515,0.3717,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,0.1597,0.0729,0.0133,0.1467,0.0000,0.0353
03/11/2026 14:16:24,0.2515,0.3717,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,0.1597,0.0729,0.0133,0.1467,0.0000,0.0353
03/11/2026 14:16:25,0.2515,0.3717,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,0.1597,0.0729,0.0133,0.1467,0.0000,0.0353
03/11/2026 14:16:26,0.2515,0.3717,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,0.1597,0.0729,0.0133,0.1467,0.0000,0.0353
03/11/2026 14:16:27,0.2515,0.3717,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,0.1597,0.0729,0.0133,0.1467,0.0000,0.0353
03/11/2026 14:16:28,0.2515,0.3717,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,0.1597,0.0729,0.0133,0.1467,0.0000,0.0353
03/11/2026 14:16:29,0.2515,0.3717,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,0.1597,0.0729,0.0133,0.1467,0.0000,0.0353
03/11/2026 14:16:30,0.2573,0.3561,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.1586,0.0786,0.0131,0.1459,0.0000,0.0346
03/11/2026 14:16:31,0.2578,0.3618,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.1591,0.0789,0.0133,0.1466,0.0000,0.0352
03/11/2026 14:16:32,0.2566,0.3590,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.1607,0.0781,0.0134,0.1461,0.0000,0.0353
03/11/2026 14:16:33,0.2576,0.3657,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.1584,0.0787,0.0130,0.1463,0.0000,0.0349
03/11/2026 14:16:34,0.2598,0.3611,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.1627,0.0791,0.0134,0.1462,0.0000,0.0354
03/11/2026 14:16:35,0.2578,0.3591,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.1633,0.0753,0.0133,0.1466,0.0000,0.0352
03/11/2026 14:16:36,0.2513,0.3645,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.1618,0.0706,0.0134,0.1468,0.0000,0.0350
03/11/2026 14:16:37,0.2506,0.3586,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.1609,0.0705,0.0134,0.1469,0.0000,0.0350
03/11/2026 14:16:38,0.2501,0.3636,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.1603,0.0704,0.0133,0.1467,0.0000,0.0353
03/11/2026 14:16:39,0.2499,0.3624,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.1608,0.0705,0.0134,0.1464,0.0000,0.0348
03/11/2026 14:16:40,0.2494,0.3643,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.1596,0.0708,0.0130,0.1465,0.0000,0.0357
03/11/2026 14:16:41,0.2500,0.3638,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.1602,0.0705,0.0132,0.1472,0.0000,0.0353
03/11/2026 14:16:42,0.2479,0.3576,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.1594,0.0700,0.0125,0.1467,0.0000,0.0346
03/11/2026 14:16:43,0.2495,0.3688,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.1609,0.0706,0.0132,0.1462,0.0000,0.0356
03/11/2026 14:16:44,0.2497,0.3732,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.1593,0.0708,0.0131,0.1468,0.0000,0.0347
03/11/2026 14:16:45,0.2487,0.3759,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.1590,0.0705,0.0133,0.1469,0.0000,0.0354
03/11/2026 14:16:46,0.2503,0.3728,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.1603,0.0712,0.0132,0.1473,0.0000,0.0348
03/11/2026 14:16:47,0.2486,0.3683,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.1578,0.0714,0.0134,0.1468,0.0000,0.0352
03/11/2026 14:16:48,0.2495,0.3626,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,0.1597,0.0715,0.0132,0.1462,0.0000,0.0349
03/11/2026 14:16:49,0.2507,0.3657,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.1600,0.0715,0.0134,0.1460,0.0000,0.0350
03/11/2026 14:16:50,0.2498,0.3718,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.1600,0.0712,0.0133,0.1463,0.0000,0.0358
03/11/2026 14:16:51,0.2515,0.3685,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.1614,0.0712,0.0135,0.1462,0.0000,0.0351
03/11/2026 14:16:52,0.2499,0.3661,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.1598,0.0708,0.0131,0.1462,0.0000,0.0352
03/11/2026 14:16:53,0.2505,0.3627,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.1599,0.0709,0.0130,0.1466,0.0000,0.0352
03/11/2026 14:16:54,0.2497,0.3589,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,0.1599,0.0710,0.0130,0.1463,0.0000,0.0353
03/11/2026 14:16:55,0.2500,0.3710,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.1595,0.0708,0.0133,0.1468,0.0000,0.0353
03/11/2026 14:16:56,0.2506,0.3657,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.1603,0.0710,0.0132,0.1465,0.0000,0.0355
03/11/2026 14:16:57,0.2491,0.3645,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1591,0.0706,0.0131,0.1465,0.0000,0.0351
03/11/2026 14:16:58,0.2489,0.3746,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,0.1591,0.0710,0.0131,0.1462,0.0000,0.0355
03/11/2026 14:16:59,0.2503,0.3728,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,0.1599,0.0708,0.0132,0.1460,0.0000,0.0348
03/11/2026 14:17:00,0.2496,0.3712,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.1596,0.0707,0.0130,0.1464,0.0000,0.0355
03/11/2026 14:17:01,0.2506,0.3733,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.1611,0.0709,0.0133,0.1462,0.0000,0.0350
03/11/2026 14:17:02,0.2495,0.3755,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.1595,0.0709,0.0134,0.1465,0.0000,0.0352
03/11/2026 14:17:03,0.2501,0.3719,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.1595,0.0715,0.0133,0.1462,0.0000,0.0352
03/11/2026 14:17:04,0.2513,0.3754,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.1605,0.0717,0.0132,0.1461,0.0000,0.0350
03/11/2026 14:17:05,0.2523,0.3766,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.1610,0.0714,0.0136,0.1464,0.0000,0.0352
03/11/2026 14:17:06,0.2504,0.3734,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.1605,0.0714,0.0135,0.1462,0.0000,0.0353
03/11/2026 14:17:07,0.2487,0.3716,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.1584,0.0711,0.0136,0.1444,0.0000,0.0353
03/11/2026 14:17:08,0.2494,0.3697,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.1583,0.0714,0.0131,0.1437,0.0000,0.0352
03/11/2026 14:17:09,0.2517,0.3730,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.1615,0.0713,0.0134,0.1459,0.0000,0.0354
03/11/2026 14:17:10,0.2498,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.1598,0.0713,0.0131,0.1475,0.0000,0.0351
03/11/2026 14:17:11,0.2494,0.3733,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.1588,0.0709,0.0132,0.1470,0.0000,0.0350
03/11/2026 14:17:12,0.2504,0.3775,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,0.1612,0.0702,0.0134,0.1474,0.0000,0.0355
03/11/2026 14:17:13,0.2493,0.3777,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,0.1600,0.0708,0.0131,0.1470,0.0000,0.0352
03/11/2026 14:17:14,0.2499,0.3753,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.1599,0.0707,0.0135,0.1469,0.0000,0.0352
03/11/2026 14:17:15,0.2486,0.3768,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1589,0.0705,0.0131,0.1466,0.0000,0.0352
03/11/2026 14:17:16,0.2507,0.3745,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.1606,0.0710,0.0132,0.1468,0.0000,0.0354
03/11/2026 14:17:17,0.2487,0.3730,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.1593,0.0706,0.0133,0.1466,0.0000,0.0349
03/11/2026 14:17:18,0.2483,0.3731,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.1586,0.0708,0.0131,0.1470,0.0000,0.0352
03/11/2026 14:17:19,0.2500,0.3723,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.1605,0.0708,0.0132,0.1467,0.0000,0.0354
03/11/2026 14:17:20,0.2498,0.3756,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.1598,0.0707,0.0134,0.1468,0.0000,0.0355
03/11/2026 14:17:21,0.2507,0.3742,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.1602,0.0710,0.0133,0.1467,0.0000,0.0349
03/11/2026 14:17:22,0.2490,0.3747,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,0.1593,0.0708,0.0134,0.1470,0.0000,0.0352
03/11/2026 14:17:23,0.2499,0.3737,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.1596,0.0709,0.0134,0.1466,0.0000,0.0351
03/11/2026 14:17:24,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:25,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:26,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:27,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:28,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:29,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:30,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:31,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:32,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:33,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:34,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:35,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:36,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:37,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:38,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:39,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:40,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:41,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:42,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:43,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:44,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:45,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:46,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:47,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:48,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:49,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:50,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:51,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:52,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:53,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:54,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:55,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:56,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:57,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:58,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:17:59,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:18:00,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:18:01,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:18:02,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:18:03,0.2456,0.3744,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.1616,0.0649,0.0133,0.1468,0.0000,0.0352
03/11/2026 14:18:04,0.2481,0.3589,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.1642,0.0644,0.0137,0.1462,0.0000,0.0348
03/11/2026 14:18:05,0.2448,0.3633,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.1617,0.0643,0.0134,0.1463,0.0000,0.0361
03/11/2026 14:18:06,0.2449,0.3652,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.1607,0.0647,0.0140,0.1462,0.0000,0.0354
03/11/2026 14:18:07,0.2453,0.3620,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.1610,0.0642,0.0138,0.1465,0.0000,0.0346
03/11/2026 14:18:08,0.2418,0.3592,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.1589,0.0644,0.0134,0.1464,0.0000,0.0352
03/11/2026 14:18:09,0.2438,0.3598,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.1606,0.0643,0.0134,0.1470,0.0000,0.0345
03/11/2026 14:18:10,0.2502,0.3644,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.1670,0.0647,0.0133,0.1463,0.0000,0.0353
03/11/2026 14:18:11,0.2511,0.3648,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.1676,0.0647,0.0134,0.1464,0.0000,0.0349
03/11/2026 14:18:12,0.2553,0.3697,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.1712,0.0650,0.0132,0.1463,0.0000,0.0352
03/11/2026 14:18:13,0.2532,0.3793,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,0.1692,0.0643,0.0135,0.1461,0.0000,0.0350
03/11/2026 14:18:14,0.2566,0.3773,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.1733,0.0648,0.0133,0.1465,0.0000,0.0354
03/11/2026 14:18:15,0.2580,0.3759,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.1740,0.0646,0.0135,0.1462,0.0000,0.0350
